rank tag source dest timestamp
3 1528 3 0 1292886.105
3 1536 3 0 1292886.224
3 1544 3 0 1292886.433
3 1548 3 0 1292886.437
3 1552 3 0 1292886.441
3 1553 3 0 1292886.441
3 1554 3 0 1292886.442
3 1555 3 0 1292886.442
3 1560 3 0 1292886.463
3 1564 3 0 1292886.467
3 1568 3 0 1292886.471
3 1569 3 0 1292886.471
3 1570 3 0 1292886.472
3 1571 3 0 1292886.472
3 1583 3 0 1292886.58
3 1592 3 0 1292887.017
3 1593 3 0 1292887.018
3 1594 3 0 1292887.02
3 1599 3 0 1292887.043
3 1603 3 0 1292887.049
3 1607 3 0 1292887.053
3 1608 3 0 1292887.053
3 1609 3 0 1292887.054
3 1610 3 0 1292887.054
3 1615 3 0 1292887.075
3 1619 3 0 1292887.079
3 1623 3 0 1292887.083
3 1624 3 0 1292887.084
3 1625 3 0 1292887.084
3 1626 3 0 1292887.085
4 1000 4 0 1292874.486
4 1001 4 0 1292874.49
4 1002 4 0 1292874.536
4 1003 4 0 1292874.539
4 1004 4 0 1292874.542
4 1005 4 0 1292874.544
4 1006 4 0 1292874.546
4 1007 4 0 1292874.548
4 1008 4 0 1292874.601
4 1009 4 0 1292874.606
4 1010 4 0 1292874.657
4 1011 4 0 1292874.66
4 1012 4 0 1292874.663
4 1013 4 0 1292874.666
4 1014 4 0 1292874.668
4 1015 4 0 1292874.671
4 1016 4 0 1292874.721
4 1017 4 0 1292874.726
4 1018 4 0 1292874.774
4 1019 4 0 1292874.778
4 1020 4 0 1292874.781
4 1021 4 0 1292874.783
4 1022 4 0 1292874.786
4 1023 4 0 1292874.788
4 1024 4 0 1292874.792
4 1025 4 0 1292874.795
4 1026 4 0 1292874.832
4 1027 4 0 1292874.835
4 1028 4 0 1292874.838
4 1029 4 0 1292874.839
4 1030 4 0 1292874.842
4 1031 4 0 1292874.844
4 1040 4 0 1292875.131
4 1049 4 0 1292876.281
4 1050 4 0 1292876.283
4 1051 4 0 1292876.285
4 1055 4 0 1292876.296
4 1056 4 0 1292876.298
4 1059 4 0 1292876.301
4 1060 4 0 1292876.302
4 1063 4 0 1292876.305
4 1064 4 0 1292876.307
4 1065 4 0 1292876.308
4 1066 4 0 1292876.308
4 1067 4 0 1292876.309
4 1071 4 0 1292876.319
4 1072 4 0 1292876.321
4 1075 4 0 1292876.323
4 1076 4 0 1292876.324
4 1079 4 0 1292876.327
4 1080 4 0 1292876.328
4 1081 4 0 1292876.329
4 1082 4 0 1292876.33
4 1083 4 0 1292876.33
4 1100 4 0 1292876.402
4 1101 4 0 1292876.403
4 1102 4 0 1292876.404
4 1103 4 0 1292876.406
4 1104 4 0 1292876.414
4 1105 4 0 1292876.45
4 1106 4 0 1292876.717
4 1107 4 0 1292876.725
4 1108 4 0 1292876.732
4 1115 4 0 1292877.382
4 1122 4 0 1292877.531
4 1123 4 0 1292877.532
4 1124 4 0 1292877.532
4 1128 4 0 1292877.613
4 1129 4 0 1292877.614
4 1132 4 0 1292877.62
4 1133 4 0 1292877.621
4 1136 4 0 1292877.625
4 1137 4 0 1292877.627
4 1138 4 0 1292877.627
4 1139 4 0 1292877.628
4 1140 4 0 1292877.628
4 1141 4 0 1292877.631
4 1142 4 0 1292877.638
4 1143 4 0 1292877.651
4 1146 4 0 1292877.654
4 1147 4 0 1292877.655
4 1148 4 0 1292877.655
4 1149 4 0 1292877.656
4 1150 4 0 1292877.674
4 1151 4 0 1292877.943
4 1152 4 0 1292877.95
4 1153 4 0 1292877.959
4 1160 4 0 1292878.594
4 1163 4 0 1292878.596
4 1164 4 0 1292878.596
4 1165 4 0 1292878.596
4 1166 4 0 1292878.597
4 1167 4 0 1292878.614
4 1176 4 0 1292878.772
4 1177 4 0 1292878.773
4 1180 4 0 1292878.778
4 1181 4 0 1292878.779
4 1184 4 0 1292878.782
4 1185 4 0 1292878.783
4 1186 4 0 1292878.783
4 1187 4 0 1292878.784
4 1188 4 0 1292878.784
4 1192 4 0 1292878.861
4 1193 4 0 1292878.863
4 1196 4 0 1292878.867
4 1197 4 0 1292878.868
4 1200 4 0 1292878.871
4 1201 4 0 1292878.872
4 1202 4 0 1292878.874
4 1203 4 0 1292878.875
4 1204 4 0 1292878.875
4 1205 4 0 1292878.877
4 1206 4 0 1292878.884
4 1207 4 0 1292878.896
4 1210 4 0 1292878.901
4 1211 4 0 1292878.901
4 1212 4 0 1292878.902
4 1213 4 0 1292878.903
4 1214 4 0 1292878.921
4 1215 4 0 1292879.208
4 1216 4 0 1292879.212
4 1217 4 0 1292879.22
4 1218 4 0 1292879.811
4 1221 4 0 1292879.814
4 1222 4 0 1292879.814
4 1223 4 0 1292879.815
4 1224 4 0 1292879.815
4 1225 4 0 1292879.833
4 1228 4 0 1292879.98
4 1229 4 0 1292879.982
4 1232 4 0 1292879.985
4 1233 4 0 1292879.986
4 1236 4 0 1292879.989
4 1237 4 0 1292879.991
4 1238 4 0 1292879.992
4 1239 4 0 1292879.992
4 1240 4 0 1292879.992
4 1244 4 0 1292880.076
4 1245 4 0 1292880.078
4 1248 4 0 1292880.081
4 1249 4 0 1292880.082
4 1252 4 0 1292880.084
4 1253 4 0 1292880.085
4 1254 4 0 1292880.086
4 1255 4 0 1292880.086
4 1256 4 0 1292880.088
4 1257 4 0 1292880.089
4 1258 4 0 1292880.095
4 1259 4 0 1292880.108
4 1262 4 0 1292880.111
4 1263 4 0 1292880.112
4 1264 4 0 1292880.112
4 1265 4 0 1292880.113
4 1266 4 0 1292880.131
4 1267 4 0 1292880.417
4 1268 4 0 1292880.422
4 1269 4 0 1292880.43
4 1270 4 0 1292881.019
4 1273 4 0 1292881.022
4 1274 4 0 1292881.022
4 1275 4 0 1292881.022
4 1276 4 0 1292881.023
4 1277 4 0 1292881.04
4 1280 4 0 1292881.19
4 1281 4 0 1292881.191
4 1284 4 0 1292881.194
4 1285 4 0 1292881.195
4 1288 4 0 1292881.198
4 1289 4 0 1292881.2
4 1290 4 0 1292881.201
4 1291 4 0 1292881.201
4 1292 4 0 1292881.202
4 1300 4 0 1292881.318
4 1307 4 0 1292881.532
4 1308 4 0 1292881.534
4 1311 4 0 1292881.536
4 1312 4 0 1292881.538
4 1315 4 0 1292881.541
4 1316 4 0 1292881.542
4 1317 4 0 1292881.544
4 1318 4 0 1292881.544
4 1319 4 0 1292881.544
4 1323 4 0 1292881.565
4 1324 4 0 1292881.566
4 1327 4 0 1292881.574
4 1328 4 0 1292881.575
4 1331 4 0 1292881.578
4 1332 4 0 1292881.579
4 1333 4 0 1292881.579
4 1334 4 0 1292881.58
4 1335 4 0 1292881.58
4 1341 4 0 1292881.621
4 1342 4 0 1292881.624
4 1343 4 0 1292881.658
4 1344 4 0 1292881.662
4 1345 4 0 1292881.665
4 1346 4 0 1292881.668
4 1347 4 0 1292881.671
4 1348 4 0 1292881.673
4 1350 4 0 1292881.701
4 1353 4 0 1292881.704
4 1354 4 0 1292881.704
4 1355 4 0 1292881.705
4 1356 4 0 1292881.705
4 1357 4 0 1292881.729
4 1364 4 0 1292882.565
4 1365 4 0 1292882.567
4 1368 4 0 1292882.57
4 1369 4 0 1292882.571
4 1372 4 0 1292882.574
4 1373 4 0 1292882.575
4 1374 4 0 1292882.576
4 1375 4 0 1292882.577
4 1376 4 0 1292882.578
4 1377 4 0 1292882.581
4 1378 4 0 1292882.589
4 1379 4 0 1292882.603
4 1382 4 0 1292882.606
4 1383 4 0 1292882.606
4 1384 4 0 1292882.606
4 1385 4 0 1292882.607
4 1386 4 0 1292882.624
4 1387 4 0 1292882.888
4 1388 4 0 1292882.893
4 1389 4 0 1292882.902
4 1396 4 0 1292883.522
4 1399 4 0 1292883.524
4 1400 4 0 1292883.524
4 1401 4 0 1292883.525
4 1402 4 0 1292883.525
4 1403 4 0 1292883.542
4 1412 4 0 1292883.694
4 1413 4 0 1292883.695
4 1416 4 0 1292883.699
4 1417 4 0 1292883.7
4 1420 4 0 1292883.703
4 1421 4 0 1292883.704
4 1422 4 0 1292883.706
4 1423 4 0 1292883.706
4 1424 4 0 1292883.707
4 1428 4 0 1292883.784
4 1429 4 0 1292883.785
4 1432 4 0 1292883.788
4 1433 4 0 1292883.789
4 1436 4 0 1292883.792
4 1437 4 0 1292883.794
4 1438 4 0 1292883.796
4 1439 4 0 1292883.796
4 1440 4 0 1292883.797
4 1441 4 0 1292883.799
4 1442 4 0 1292883.806
4 1443 4 0 1292883.819
4 1446 4 0 1292883.822
4 1447 4 0 1292883.822
4 1448 4 0 1292883.823
4 1449 4 0 1292883.823
4 1450 4 0 1292883.841
4 1451 4 0 1292884.129
4 1452 4 0 1292884.133
4 1453 4 0 1292884.142
4 1454 4 0 1292884.723
4 1457 4 0 1292884.726
4 1458 4 0 1292884.726
4 1459 4 0 1292884.727
4 1460 4 0 1292884.727
4 1461 4 0 1292884.744
4 1464 4 0 1292884.893
4 1465 4 0 1292884.895
4 1468 4 0 1292884.898
4 1469 4 0 1292884.899
4 1472 4 0 1292884.904
4 1473 4 0 1292884.905
4 1474 4 0 1292884.906
4 1475 4 0 1292884.907
4 1476 4 0 1292884.907
4 1480 4 0 1292884.987
4 1481 4 0 1292884.989
4 1484 4 0 1292884.992
4 1485 4 0 1292884.994
4 1488 4 0 1292884.996
4 1489 4 0 1292884.997
4 1490 4 0 1292885
4 1491 4 0 1292885
4 1492 4 0 1292885.001
4 1493 4 0 1292885.003
4 1494 4 0 1292885.01
4 1495 4 0 1292885.023
4 1498 4 0 1292885.027
4 1499 4 0 1292885.028
4 1500 4 0 1292885.028
4 1501 4 0 1292885.029
4 1502 4 0 1292885.047
4 1503 4 0 1292885.332
4 1504 4 0 1292885.337
4 1505 4 0 1292885.345
4 1506 4 0 1292885.927
4 1509 4 0 1292885.928
4 1510 4 0 1292885.929
4 1511 4 0 1292885.929
4 1512 4 0 1292885.93
4 1513 4 0 1292885.947
4 1516 4 0 1292886.093
4 1517 4 0 1292886.094
4 1520 4 0 1292886.098
4 1521 4 0 1292886.099
4 1524 4 0 1292886.102
4 1525 4 0 1292886.103
4 1526 4 0 1292886.104
4 1527 4 0 1292886.104
4 1528 4 0 1292886.105
4 1536 4 0 1292886.22
4 1543 4 0 1292886.431
4 1544 4 0 1292886.432
4 1547 4 0 1292886.435
4 1548 4 0 1292886.436
4 1551 4 0 1292886.439
4 1552 4 0 1292886.44
4 1553 4 0 1292886.441
4 1554 4 0 1292886.441
4 1555 4 0 1292886.442
4 1559 4 0 1292886.462
4 1560 4 0 1292886.464
4 1563 4 0 1292886.466
4 1564 4 0 1292886.467
4 1567 4 0 1292886.469
4 1568 4 0 1292886.47
4 1569 4 0 1292886.471
4 1570 4 0 1292886.471
4 1571 4 0 1292886.472
4 1583 4 0 1292886.572
4 1592 4 0 1292887.017
4 1593 4 0 1292887.018
4 1594 4 0 1292887.02
4 1598 4 0 1292887.041
4 1599 4 0 1292887.042
4 1602 4 0 1292887.047
4 1603 4 0 1292887.048
4 1606 4 0 1292887.051
4 1607 4 0 1292887.053
4 1608 4 0 1292887.053
4 1609 4 0 1292887.054
4 1610 4 0 1292887.054
4 1614 4 0 1292887.075
4 1615 4 0 1292887.076
4 1618 4 0 1292887.079
4 1619 4 0 1292887.079
4 1622 4 0 1292887.082
4 1623 4 0 1292887.083
4 1624 4 0 1292887.084
4 1625 4 0 1292887.084
4 1626 4 0 1292887.085
5 1000 5 0 1292874.486
5 1001 5 0 1292874.49
5 1002 5 0 1292874.537
5 1003 5 0 1292874.539
5 1004 5 0 1292874.542
5 1005 5 0 1292874.544
5 1006 5 0 1292874.546
5 1007 5 0 1292874.548
5 1008 5 0 1292874.601
5 1009 5 0 1292874.606
5 1010 5 0 1292874.657
5 1011 5 0 1292874.66
5 1012 5 0 1292874.663
5 1013 5 0 1292874.666
5 1014 5 0 1292874.668
5 1015 5 0 1292874.671
5 1016 5 0 1292874.721
5 1017 5 0 1292874.726
5 1018 5 0 1292874.774
5 1019 5 0 1292874.778
5 1020 5 0 1292874.781
5 1021 5 0 1292874.783
5 1022 5 0 1292874.786
5 1023 5 0 1292874.788
5 1024 5 0 1292874.792
5 1025 5 0 1292874.795
5 1026 5 0 1292874.832
5 1027 5 0 1292874.836
5 1028 5 0 1292874.838
5 1029 5 0 1292874.84
5 1030 5 0 1292874.842
5 1031 5 0 1292874.844
5 1040 5 0 1292875.13
5 1049 5 0 1292876.281
5 1050 5 0 1292876.283
5 1051 5 0 1292876.285
5 1055 5 0 1292876.296
5 1056 5 0 1292876.298
5 1059 5 0 1292876.301
5 1060 5 0 1292876.303
5 1063 5 0 1292876.305
5 1064 5 0 1292876.306
5 1065 5 0 1292876.308
5 1066 5 0 1292876.308
5 1067 5 0 1292876.309
5 1071 5 0 1292876.32
5 1072 5 0 1292876.321
5 1075 5 0 1292876.323
5 1076 5 0 1292876.325
5 1079 5 0 1292876.327
5 1080 5 0 1292876.328
5 1081 5 0 1292876.329
5 1082 5 0 1292876.33
5 1083 5 0 1292876.331
5 1100 5 0 1292876.402
5 1101 5 0 1292876.403
5 1102 5 0 1292876.404
5 1103 5 0 1292876.406
5 1104 5 0 1292876.414
5 1105 5 0 1292876.449
5 1106 5 0 1292876.716
5 1107 5 0 1292876.725
5 1108 5 0 1292876.732
5 1112 5 0 1292877.33
5 1115 5 0 1292877.382
5 1119 5 0 1292877.528
5 1122 5 0 1292877.531
5 1123 5 0 1292877.532
5 1124 5 0 1292877.532
5 1128 5 0 1292877.613
5 1129 5 0 1292877.616
5 1132 5 0 1292877.62
5 1133 5 0 1292877.621
5 1136 5 0 1292877.624
5 1137 5 0 1292877.627
5 1138 5 0 1292877.627
5 1139 5 0 1292877.628
5 1140 5 0 1292877.629
5 1141 5 0 1292877.631
5 1142 5 0 1292877.638
5 1143 5 0 1292877.651
5 1144 5 0 1292877.652
5 1146 5 0 1292877.654
5 1147 5 0 1292877.655
5 1148 5 0 1292877.655
5 1149 5 0 1292877.656
5 1150 5 0 1292877.674
5 1151 5 0 1292877.943
5 1152 5 0 1292877.952
5 1153 5 0 1292877.959
5 1157 5 0 1292878.572
5 1160 5 0 1292878.594
5 1161 5 0 1292878.595
5 1163 5 0 1292878.596
5 1164 5 0 1292878.596
5 1165 5 0 1292878.596
5 1166 5 0 1292878.597
5 1167 5 0 1292878.614
5 1171 5 0 1292878.764
5 1176 5 0 1292878.772
5 1177 5 0 1292878.774
5 1180 5 0 1292878.778
5 1181 5 0 1292878.779
5 1184 5 0 1292878.781
5 1185 5 0 1292878.783
5 1186 5 0 1292878.783
5 1187 5 0 1292878.784
5 1188 5 0 1292878.785
5 1192 5 0 1292878.862
5 1193 5 0 1292878.864
5 1196 5 0 1292878.867
5 1197 5 0 1292878.868
5 1200 5 0 1292878.87
5 1201 5 0 1292878.873
5 1202 5 0 1292878.874
5 1203 5 0 1292878.875
5 1204 5 0 1292878.875
5 1205 5 0 1292878.877
5 1206 5 0 1292878.884
5 1207 5 0 1292878.896
5 1208 5 0 1292878.899
5 1210 5 0 1292878.901
5 1211 5 0 1292878.902
5 1212 5 0 1292878.902
5 1213 5 0 1292878.903
5 1214 5 0 1292878.921
5 1215 5 0 1292879.207
5 1216 5 0 1292879.216
5 1217 5 0 1292879.22
5 1218 5 0 1292879.811
5 1219 5 0 1292879.812
5 1221 5 0 1292879.814
5 1222 5 0 1292879.815
5 1223 5 0 1292879.815
5 1224 5 0 1292879.815
5 1225 5 0 1292879.833
5 1228 5 0 1292879.981
5 1229 5 0 1292879.982
5 1232 5 0 1292879.986
5 1233 5 0 1292879.987
5 1236 5 0 1292879.989
5 1237 5 0 1292879.99
5 1238 5 0 1292879.992
5 1239 5 0 1292879.992
5 1240 5 0 1292879.993
5 1244 5 0 1292880.077
5 1245 5 0 1292880.078
5 1248 5 0 1292880.081
5 1249 5 0 1292880.082
5 1252 5 0 1292880.084
5 1253 5 0 1292880.086
5 1254 5 0 1292880.086
5 1255 5 0 1292880.087
5 1256 5 0 1292880.088
5 1257 5 0 1292880.089
5 1258 5 0 1292880.095
5 1259 5 0 1292880.108
5 1260 5 0 1292880.11
5 1262 5 0 1292880.111
5 1263 5 0 1292880.112
5 1264 5 0 1292880.112
5 1265 5 0 1292880.113
5 1266 5 0 1292880.131
5 1267 5 0 1292880.417
5 1268 5 0 1292880.425
5 1269 5 0 1292880.43
5 1270 5 0 1292881.019
5 1271 5 0 1292881.02
5 1273 5 0 1292881.022
5 1274 5 0 1292881.022
5 1275 5 0 1292881.022
5 1276 5 0 1292881.023
5 1277 5 0 1292881.04
5 1280 5 0 1292881.19
5 1281 5 0 1292881.191
5 1284 5 0 1292881.194
5 1285 5 0 1292881.195
5 1288 5 0 1292881.197
5 1289 5 0 1292881.199
5 1290 5 0 1292881.201
5 1291 5 0 1292881.201
5 1292 5 0 1292881.202
5 1300 5 0 1292881.321
5 1307 5 0 1292881.533
5 1308 5 0 1292881.534
5 1311 5 0 1292881.537
5 1312 5 0 1292881.538
5 1315 5 0 1292881.541
5 1316 5 0 1292881.542
5 1317 5 0 1292881.544
5 1318 5 0 1292881.544
5 1319 5 0 1292881.545
5 1323 5 0 1292881.566
5 1324 5 0 1292881.567
5 1327 5 0 1292881.574
5 1328 5 0 1292881.575
5 1331 5 0 1292881.577
5 1332 5 0 1292881.579
5 1333 5 0 1292881.579
5 1334 5 0 1292881.58
5 1335 5 0 1292881.581
5 1341 5 0 1292881.621
5 1342 5 0 1292881.624
5 1343 5 0 1292881.658
5 1344 5 0 1292881.662
5 1345 5 0 1292881.665
5 1346 5 0 1292881.668
5 1347 5 0 1292881.671
5 1348 5 0 1292881.673
5 1350 5 0 1292881.701
5 1351 5 0 1292881.702
5 1353 5 0 1292881.704
5 1354 5 0 1292881.704
5 1355 5 0 1292881.705
5 1356 5 0 1292881.706
5 1357 5 0 1292881.729
5 1364 5 0 1292882.566
5 1365 5 0 1292882.567
5 1368 5 0 1292882.57
5 1369 5 0 1292882.572
5 1372 5 0 1292882.574
5 1373 5 0 1292882.575
5 1374 5 0 1292882.576
5 1375 5 0 1292882.577
5 1376 5 0 1292882.578
5 1377 5 0 1292882.581
5 1378 5 0 1292882.589
5 1379 5 0 1292882.603
5 1380 5 0 1292882.605
5 1382 5 0 1292882.606
5 1383 5 0 1292882.606
5 1384 5 0 1292882.606
5 1385 5 0 1292882.607
5 1386 5 0 1292882.624
5 1387 5 0 1292882.888
5 1388 5 0 1292882.895
5 1389 5 0 1292882.902
5 1393 5 0 1292883.495
5 1396 5 0 1292883.522
5 1397 5 0 1292883.523
5 1399 5 0 1292883.524
5 1400 5 0 1292883.524
5 1401 5 0 1292883.525
5 1402 5 0 1292883.525
5 1403 5 0 1292883.542
5 1407 5 0 1292883.687
5 1412 5 0 1292883.695
5 1413 5 0 1292883.696
5 1416 5 0 1292883.699
5 1417 5 0 1292883.701
5 1420 5 0 1292883.702
5 1421 5 0 1292883.704
5 1422 5 0 1292883.706
5 1423 5 0 1292883.706
5 1424 5 0 1292883.707
5 1428 5 0 1292883.784
5 1429 5 0 1292883.786
5 1432 5 0 1292883.788
5 1433 5 0 1292883.789
5 1436 5 0 1292883.792
5 1437 5 0 1292883.793
5 1438 5 0 1292883.796
5 1439 5 0 1292883.797
5 1440 5 0 1292883.797
5 1441 5 0 1292883.799
5 1442 5 0 1292883.806
5 1443 5 0 1292883.818
5 1444 5 0 1292883.82
5 1446 5 0 1292883.822
5 1447 5 0 1292883.822
5 1448 5 0 1292883.823
5 1449 5 0 1292883.823
5 1450 5 0 1292883.841
5 1451 5 0 1292884.129
5 1452 5 0 1292884.136
5 1453 5 0 1292884.142
5 1454 5 0 1292884.723
5 1455 5 0 1292884.724
5 1457 5 0 1292884.726
5 1458 5 0 1292884.726
5 1459 5 0 1292884.727
5 1460 5 0 1292884.727
5 1461 5 0 1292884.744
5 1464 5 0 1292884.894
5 1465 5 0 1292884.895
5 1468 5 0 1292884.898
5 1469 5 0 1292884.899
5 1472 5 0 1292884.902
5 1473 5 0 1292884.906
5 1474 5 0 1292884.906
5 1475 5 0 1292884.907
5 1476 5 0 1292884.908
5 1480 5 0 1292884.988
5 1481 5 0 1292884.99
5 1484 5 0 1292884.993
5 1485 5 0 1292884.994
5 1488 5 0 1292884.996
5 1489 5 0 1292884.997
5 1490 5 0 1292885
5 1491 5 0 1292885
5 1492 5 0 1292885.001
5 1493 5 0 1292885.003
5 1494 5 0 1292885.01
5 1495 5 0 1292885.023
5 1496 5 0 1292885.026
5 1498 5 0 1292885.028
5 1499 5 0 1292885.028
5 1500 5 0 1292885.028
5 1501 5 0 1292885.029
5 1502 5 0 1292885.047
5 1503 5 0 1292885.332
5 1504 5 0 1292885.34
5 1505 5 0 1292885.345
5 1506 5 0 1292885.927
5 1507 5 0 1292885.927
5 1509 5 0 1292885.928
5 1510 5 0 1292885.929
5 1511 5 0 1292885.929
5 1512 5 0 1292885.93
5 1513 5 0 1292885.947
5 1516 5 0 1292886.094
5 1517 5 0 1292886.095
5 1520 5 0 1292886.098
5 1521 5 0 1292886.099
5 1524 5 0 1292886.102
5 1525 5 0 1292886.103
5 1526 5 0 1292886.104
5 1527 5 0 1292886.105
5 1528 5 0 1292886.105
5 1536 5 0 1292886.223
5 1543 5 0 1292886.431
5 1544 5 0 1292886.432
5 1547 5 0 1292886.436
5 1548 5 0 1292886.437
5 1551 5 0 1292886.439
5 1552 5 0 1292886.44
5 1553 5 0 1292886.441
5 1554 5 0 1292886.442
5 1555 5 0 1292886.442
5 1559 5 0 1292886.463
5 1560 5 0 1292886.464
5 1563 5 0 1292886.466
5 1564 5 0 1292886.467
5 1567 5 0 1292886.469
5 1568 5 0 1292886.47
5 1569 5 0 1292886.471
5 1570 5 0 1292886.472
5 1571 5 0 1292886.472
5 1583 5 0 1292886.58
5 1592 5 0 1292887.017
5 1593 5 0 1292887.018
5 1594 5 0 1292887.02
5 1598 5 0 1292887.041
5 1599 5 0 1292887.043
5 1602 5 0 1292887.047
5 1603 5 0 1292887.048
5 1606 5 0 1292887.05
5 1607 5 0 1292887.052
5 1608 5 0 1292887.053
5 1609 5 0 1292887.054
5 1610 5 0 1292887.054
5 1614 5 0 1292887.075
5 1615 5 0 1292887.076
5 1618 5 0 1292887.079
5 1619 5 0 1292887.08
5 1622 5 0 1292887.082
5 1623 5 0 1292887.083
5 1624 5 0 1292887.084
5 1625 5 0 1292887.084
5 1626 5 0 1292887.085
6 1000 6 0 1292874.486
6 1001 6 0 1292874.49
6 1002 6 0 1292874.537
6 1003 6 0 1292874.539
6 1004 6 0 1292874.542
6 1005 6 0 1292874.544
6 1006 6 0 1292874.546
6 1007 6 0 1292874.548
6 1008 6 0 1292874.601
6 1009 6 0 1292874.606
6 1010 6 0 1292874.657
6 1011 6 0 1292874.66
6 1012 6 0 1292874.663
6 1013 6 0 1292874.666
6 1014 6 0 1292874.668
6 1015 6 0 1292874.671
6 1016 6 0 1292874.721
6 1017 6 0 1292874.726
6 1018 6 0 1292874.774
6 1019 6 0 1292874.778
6 1020 6 0 1292874.781
6 1021 6 0 1292874.783
6 1022 6 0 1292874.786
6 1023 6 0 1292874.788
6 1024 6 0 1292874.792
6 1025 6 0 1292874.795
6 1026 6 0 1292874.832
6 1027 6 0 1292874.836
6 1028 6 0 1292874.838
6 1029 6 0 1292874.84
6 1030 6 0 1292874.842
6 1031 6 0 1292874.844
6 1040 6 0 1292875.128
6 1049 6 0 1292876.281
6 1050 6 0 1292876.283
6 1051 6 0 1292876.285
6 1056 6 0 1292876.297
6 1060 6 0 1292876.302
6 1064 6 0 1292876.306
6 1065 6 0 1292876.307
6 1066 6 0 1292876.308
6 1067 6 0 1292876.309
6 1072 6 0 1292876.32
6 1076 6 0 1292876.324
6 1080 6 0 1292876.327
6 1081 6 0 1292876.329
6 1082 6 0 1292876.33
6 1083 6 0 1292876.331
6 1100 6 0 1292876.401
6 1101 6 0 1292876.404
6 1102 6 0 1292876.404
6 1103 6 0 1292876.406
6 1104 6 0 1292876.414
6 1105 6 0 1292876.45
6 1106 6 0 1292876.716
6 1107 6 0 1292876.725
6 1108 6 0 1292876.732
6 1110 6 0 1292877.322
6 1115 6 0 1292877.382
6 1117 6 0 1292877.526
6 1122 6 0 1292877.531
6 1123 6 0 1292877.532
6 1124 6 0 1292877.532
6 1129 6 0 1292877.614
6 1133 6 0 1292877.621
6 1137 6 0 1292877.626
6 1138 6 0 1292877.627
6 1139 6 0 1292877.628
6 1140 6 0 1292877.629
6 1141 6 0 1292877.631
6 1142 6 0 1292877.638
6 1143 6 0 1292877.651
6 1145 6 0 1292877.654
6 1146 6 0 1292877.655
6 1147 6 0 1292877.655
6 1148 6 0 1292877.655
6 1149 6 0 1292877.656
6 1150 6 0 1292877.674
6 1151 6 0 1292877.944
6 1152 6 0 1292877.951
6 1153 6 0 1292877.959
6 1155 6 0 1292878.563
6 1160 6 0 1292878.594
6 1162 6 0 1292878.595
6 1163 6 0 1292878.596
6 1164 6 0 1292878.596
6 1165 6 0 1292878.596
6 1166 6 0 1292878.597
6 1167 6 0 1292878.614
6 1169 6 0 1292878.763
6 1177 6 0 1292878.773
6 1181 6 0 1292878.779
6 1185 6 0 1292878.782
6 1186 6 0 1292878.783
6 1187 6 0 1292878.784
6 1188 6 0 1292878.784
6 1193 6 0 1292878.862
6 1197 6 0 1292878.868
6 1201 6 0 1292878.872
6 1202 6 0 1292878.874
6 1203 6 0 1292878.875
6 1204 6 0 1292878.875
6 1205 6 0 1292878.877
6 1206 6 0 1292878.884
6 1207 6 0 1292878.895
6 1209 6 0 1292878.9
6 1210 6 0 1292878.901
6 1211 6 0 1292878.902
6 1212 6 0 1292878.902
6 1213 6 0 1292878.903
6 1214 6 0 1292878.921
6 1215 6 0 1292879.208
6 1216 6 0 1292879.214
6 1217 6 0 1292879.22
6 1218 6 0 1292879.811
6 1220 6 0 1292879.814
6 1221 6 0 1292879.814
6 1222 6 0 1292879.815
6 1223 6 0 1292879.815
6 1224 6 0 1292879.815
6 1225 6 0 1292879.833
6 1229 6 0 1292879.981
6 1233 6 0 1292879.986
6 1237 6 0 1292879.989
6 1238 6 0 1292879.991
6 1239 6 0 1292879.992
6 1240 6 0 1292879.993
6 1245 6 0 1292880.077
6 1249 6 0 1292880.082
6 1253 6 0 1292880.085
6 1254 6 0 1292880.086
6 1255 6 0 1292880.087
6 1256 6 0 1292880.088
6 1257 6 0 1292880.089
6 1258 6 0 1292880.095
6 1259 6 0 1292880.108
6 1261 6 0 1292880.111
6 1262 6 0 1292880.111
6 1263 6 0 1292880.112
6 1264 6 0 1292880.112
6 1265 6 0 1292880.113
6 1266 6 0 1292880.131
6 1267 6 0 1292880.417
6 1268 6 0 1292880.424
6 1269 6 0 1292880.43
6 1270 6 0 1292881.019
6 1272 6 0 1292881.021
6 1273 6 0 1292881.022
6 1274 6 0 1292881.022
6 1275 6 0 1292881.022
6 1276 6 0 1292881.023
6 1277 6 0 1292881.04
6 1281 6 0 1292881.191
6 1285 6 0 1292881.194
6 1289 6 0 1292881.199
6 1290 6 0 1292881.201
6 1291 6 0 1292881.201
6 1292 6 0 1292881.202
6 1300 6 0 1292881.326
6 1308 6 0 1292881.533
6 1312 6 0 1292881.537
6 1316 6 0 1292881.542
6 1317 6 0 1292881.543
6 1318 6 0 1292881.544
6 1319 6 0 1292881.544
6 1324 6 0 1292881.566
6 1328 6 0 1292881.575
6 1332 6 0 1292881.578
6 1333 6 0 1292881.579
6 1334 6 0 1292881.58
6 1335 6 0 1292881.581
6 1341 6 0 1292881.621
6 1342 6 0 1292881.624
6 1343 6 0 1292881.658
6 1344 6 0 1292881.662
6 1345 6 0 1292881.665
6 1346 6 0 1292881.668
6 1347 6 0 1292881.671
6 1348 6 0 1292881.673
6 1350 6 0 1292881.701
6 1352 6 0 1292881.703
6 1353 6 0 1292881.704
