rank tag source timestamp
0 1019 5 1292874.778
0 1019 6 1292874.778
0 1019 7 1292874.778
0 1020 1 1292874.781
0 1020 2 1292874.781
0 1020 3 1292874.781
0 1020 4 1292874.781
0 1020 5 1292874.781
0 1020 6 1292874.781
0 1020 7 1292874.781
0 1021 1 1292874.783
0 1021 2 1292874.783
0 1021 3 1292874.783
0 1021 4 1292874.783
0 1021 5 1292874.783
0 1021 6 1292874.783
0 1021 7 1292874.783
0 1022 1 1292874.786
0 1022 2 1292874.786
0 1022 3 1292874.786
0 1022 4 1292874.786
0 1022 5 1292874.786
0 1022 6 1292874.786
0 1022 7 1292874.786
0 1023 1 1292874.788
0 1023 2 1292874.788
0 1023 3 1292874.788
0 1023 4 1292874.788
0 1023 5 1292874.788
0 1023 6 1292874.788
0 1023 7 1292874.788
0 1024 1 1292874.792
0 1024 2 1292874.792
0 1024 3 1292874.792
0 1024 4 1292874.792
0 1024 5 1292874.792
0 1024 6 1292874.792
0 1024 7 1292874.792
0 1025 1 1292874.795
0 1025 2 1292874.795
0 1025 3 1292874.795
0 1025 4 1292874.795
0 1025 5 1292874.795
0 1025 6 1292874.795
0 1025 7 1292874.795
0 1026 1 1292874.832
0 1026 2 1292874.832
0 1026 3 1292874.832
0 1026 4 1292874.832
0 1026 5 1292874.832
0 1026 6 1292874.832
0 1026 7 1292874.832
0 1027 1 1292874.835
0 1027 2 1292874.835
0 1027 3 1292874.835
0 1027 4 1292874.835
0 1027 5 1292874.835
0 1027 6 1292874.835
0 1027 7 1292874.835
0 1028 1 1292874.838
0 1028 2 1292874.838
0 1028 3 1292874.838
0 1028 4 1292874.838
0 1028 5 1292874.838
0 1028 6 1292874.838
0 1028 7 1292874.838
0 1029 1 1292874.839
0 1029 2 1292874.839
0 1029 3 1292874.839
0 1029 4 1292874.839
0 1029 5 1292874.839
0 1029 6 1292874.839
0 1029 7 1292874.839
0 1030 1 1292874.842
0 1030 2 1292874.842
0 1030 3 1292874.842
0 1030 4 1292874.842
0 1030 5 1292874.842
0 1030 6 1292874.842
0 1030 7 1292874.842
0 1031 1 1292874.844
0 1031 2 1292874.844
0 1031 3 1292874.844
0 1031 4 1292874.844
0 1031 5 1292874.844
0 1031 6 1292874.844
0 1031 7 1292874.844
0 1032 7 1292874.939
0 1034 7 1292874.942
0 1036 7 1292874.947
0 1038 7 1292874.95
0 1040 1 1292875.131
0 1040 2 1292875.131
0 1040 3 1292875.131
0 1040 4 1292875.131
0 1040 5 1292875.131
0 1040 6 1292875.131
0 1040 7 1292875.131
0 1049 1 1292876.281
0 1049 2 1292876.281
0 1049 3 1292876.281
0 1049 4 1292876.281
0 1049 5 1292876.281
0 1049 6 1292876.281
0 1049 7 1292876.281
0 1050 1 1292876.282
0 1050 2 1292876.282
0 1050 3 1292876.282
0 1050 4 1292876.282
0 1050 5 1292876.282
0 1050 6 1292876.282
0 1050 7 1292876.282
0 1051 1 1292876.284
0 1051 2 1292876.284
0 1051 3 1292876.284
0 1051 4 1292876.284
0 1051 5 1292876.284
0 1051 6 1292876.284
0 1051 7 1292876.284
0 1053 8 1292876.294
0 1053 9 1292876.294
0 1053 10 1292876.294
0 1053 11 1292876.294
0 1053 12 1292876.294
0 1053 13 1292876.294
0 1053 14 1292876.294
0 1053 15 1292876.294
0 1053 24 1292876.294
0 1053 25 1292876.294
0 1053 26 1292876.294
0 1053 27 1292876.294
0 1053 28 1292876.294
0 1053 29 1292876.294
0 1053 30 1292876.294
0 1053 31 1292876.294
0 1053 40 1292876.294
0 1053 41 1292876.294
0 1053 42 1292876.294
0 1053 43 1292876.294
0 1053 44 1292876.294
0 1053 45 1292876.294
0 1053 46 1292876.294
0 1053 47 1292876.294
0 1053 56 1292876.294
0 1053 57 1292876.294
0 1053 58 1292876.294
0 1053 59 1292876.294
0 1053 60 1292876.294
0 1053 61 1292876.294
0 1053 62 1292876.294
0 1053 63 1292876.294
0 1054 9 1292876.296
0 1054 11 1292876.296
0 1054 13 1292876.296
0 1054 15 1292876.296
0 1054 25 1292876.296
0 1054 27 1292876.296
0 1054 29 1292876.296
0 1054 31 1292876.296
0 1054 41 1292876.296
0 1054 43 1292876.296
0 1054 45 1292876.296
0 1054 47 1292876.296
0 1054 57 1292876.296
0 1054 59 1292876.296
0 1054 61 1292876.296
0 1054 63 1292876.296
0 1055 2 1292876.297
0 1055 4 1292876.297
0 1055 5 1292876.297
0 1056 1 1292876.298
0 1056 2 1292876.298
0 1056 3 1292876.298
0 1056 4 1292876.298
0 1056 5 1292876.298
0 1056 6 1292876.298
0 1056 7 1292876.298
0 1057 9 1292876.3
0 1057 11 1292876.3
0 1057 13 1292876.3
0 1057 15 1292876.3
0 1057 25 1292876.3
0 1057 27 1292876.3
0 1057 29 1292876.3
0 1057 31 1292876.3
0 1057 41 1292876.3
0 1057 43 1292876.3
0 1057 45 1292876.3
0 1057 47 1292876.3
0 1057 57 1292876.3
0 1057 59 1292876.3
0 1057 61 1292876.3
0 1057 63 1292876.3
0 1059 2 1292876.302
0 1059 4 1292876.302
0 1059 5 1292876.302
0 1060 1 1292876.303
0 1060 2 1292876.303
0 1060 3 1292876.303
0 1060 4 1292876.303
0 1060 5 1292876.303
0 1060 6 1292876.303
0 1060 7 1292876.303
0 1061 9 1292876.304
0 1061 11 1292876.304
0 1061 13 1292876.304
0 1061 15 1292876.304
0 1061 25 1292876.304
0 1061 27 1292876.304
0 1061 29 1292876.304
0 1061 31 1292876.304
0 1061 41 1292876.304
0 1061 43 1292876.304
0 1061 45 1292876.304
0 1061 47 1292876.304
0 1061 57 1292876.304
0 1061 59 1292876.304
0 1061 61 1292876.304
0 1061 63 1292876.304
0 1063 2 1292876.305
0 1063 4 1292876.305
0 1063 5 1292876.305
0 1064 1 1292876.306
0 1064 2 1292876.306
0 1064 3 1292876.306
0 1064 4 1292876.306
0 1064 5 1292876.306
0 1064 6 1292876.306
0 1064 7 1292876.306
0 1065 1 1292876.307
0 1065 2 1292876.307
0 1065 3 1292876.307
0 1065 4 1292876.307
0 1065 5 1292876.307
0 1065 6 1292876.307
0 1065 7 1292876.307
0 1066 1 1292876.308
0 1066 2 1292876.308
0 1066 3 1292876.308
0 1066 4 1292876.308
0 1066 5 1292876.308
0 1066 6 1292876.308
0 1066 7 1292876.308
0 1067 1 1292876.309
0 1067 2 1292876.309
0 1067 3 1292876.309
0 1067 4 1292876.309
0 1067 5 1292876.309
0 1067 6 1292876.309
0 1067 7 1292876.309
0 1069 8 1292876.318
0 1069 9 1292876.318
0 1069 10 1292876.318
0 1069 11 1292876.318
0 1069 12 1292876.318
0 1069 13 1292876.318
0 1069 14 1292876.318
0 1069 15 1292876.318
0 1069 24 1292876.318
0 1069 25 1292876.318
0 1069 26 1292876.318
0 1069 27 1292876.318
0 1069 28 1292876.318
0 1069 29 1292876.318
0 1069 30 1292876.318
0 1069 31 1292876.318
0 1069 40 1292876.318
0 1069 41 1292876.318
0 1069 42 1292876.318
0 1069 43 1292876.318
0 1069 44 1292876.318
0 1069 45 1292876.318
0 1069 46 1292876.318
0 1069 47 1292876.318
0 1069 56 1292876.318
0 1069 57 1292876.318
0 1069 58 1292876.318
0 1069 59 1292876.318
0 1069 60 1292876.318
0 1069 61 1292876.318
0 1069 62 1292876.318
0 1069 63 1292876.318
0 1070 9 1292876.319
0 1070 11 1292876.319
0 1070 13 1292876.319
0 1070 15 1292876.319
0 1070 25 1292876.319
0 1070 27 1292876.319
0 1070 29 1292876.319
0 1070 31 1292876.319
0 1070 41 1292876.319
0 1070 43 1292876.319
0 1070 45 1292876.319
0 1070 47 1292876.319
0 1070 57 1292876.319
0 1070 59 1292876.319
0 1070 61 1292876.319
0 1070 63 1292876.319
0 1071 2 1292876.32
0 1071 4 1292876.32
0 1071 5 1292876.32
0 1072 1 1292876.321
0 1072 2 1292876.321
0 1072 3 1292876.321
0 1072 4 1292876.321
0 1072 5 1292876.321
0 1072 6 1292876.321
0 1072 7 1292876.321
0 1073 9 1292876.322
0 1073 11 1292876.322
0 1073 13 1292876.322
0 1073 15 1292876.322
0 1073 25 1292876.322
0 1073 27 1292876.322
0 1073 29 1292876.322
0 1073 31 1292876.322
0 1073 41 1292876.322
0 1073 43 1292876.322
0 1073 45 1292876.322
0 1073 47 1292876.322
0 1073 57 1292876.322
0 1073 59 1292876.322
0 1073 61 1292876.322
0 1073 63 1292876.322
0 1075 2 1292876.323
0 1075 4 1292876.323
0 1075 5 1292876.323
0 1076 1 1292876.324
0 1076 2 1292876.324
0 1076 3 1292876.324
0 1076 4 1292876.324
0 1076 5 1292876.324
0 1076 6 1292876.324
0 1076 7 1292876.324
0 1077 9 1292876.326
0 1077 11 1292876.326
0 1077 13 1292876.326
0 1077 15 1292876.326
0 1077 25 1292876.326
0 1077 27 1292876.326
0 1077 29 1292876.326
0 1077 31 1292876.326
0 1077 41 1292876.326
0 1077 43 1292876.326
0 1077 45 1292876.326
0 1077 47 1292876.326
0 1077 57 1292876.326
0 1077 59 1292876.326
0 1077 61 1292876.326
0 1077 63 1292876.326
0 1079 2 1292876.327
0 1079 4 1292876.327
0 1079 5 1292876.327
0 1080 1 1292876.328
0 1080 2 1292876.328
0 1080 3 1292876.328
0 1080 4 1292876.328
0 1080 5 1292876.328
0 1080 6 1292876.328
0 1080 7 1292876.328
0 1081 1 1292876.329
0 1081 2 1292876.329
0 1081 3 1292876.329
0 1081 4 1292876.329
0 1081 5 1292876.329
0 1081 6 1292876.329
0 1081 7 1292876.329
0 1082 1 1292876.329
0 1082 2 1292876.329
0 1082 3 1292876.329
0 1082 4 1292876.329
0 1082 5 1292876.329
0 1082 6 1292876.329
0 1082 7 1292876.329
0 1083 1 1292876.33
0 1083 2 1292876.33
0 1083 3 1292876.33
0 1083 4 1292876.33
0 1083 5 1292876.33
0 1083 6 1292876.33
0 1083 7 1292876.33
0 1100 1 1292876.402
0 1100 2 1292876.402
0 1100 3 1292876.402
0 1100 4 1292876.402
0 1100 5 1292876.402
0 1100 6 1292876.402
0 1100 7 1292876.402
0 1101 1 1292876.403
0 1101 2 1292876.403
0 1101 3 1292876.403
0 1101 4 1292876.403
0 1101 5 1292876.403
0 1101 6 1292876.403
0 1101 7 1292876.403
0 1102 1 1292876.404
0 1102 2 1292876.404
0 1102 3 1292876.404
0 1102 4 1292876.404
0 1102 5 1292876.404
0 1102 6 1292876.404
0 1102 7 1292876.404
0 1103 1 1292876.405
0 1103 2 1292876.405
0 1103 3 1292876.405
0 1103 4 1292876.405
0 1103 5 1292876.405
0 1103 6 1292876.405
0 1103 7 1292876.405
0 1104 1 1292876.414
0 1104 2 1292876.414
0 1104 3 1292876.414
0 1104 4 1292876.414
0 1104 5 1292876.414
0 1104 6 1292876.414
0 1104 7 1292876.414
0 1105 1 1292876.447
0 1105 2 1292876.447
0 1105 3 1292876.447
0 1105 4 1292876.447
0 1105 5 1292876.447
0 1105 6 1292876.447
0 1105 7 1292876.447
0 1106 1 1292876.717
0 1106 2 1292876.717
0 1106 3 1292876.717
0 1106 4 1292876.717
0 1106 5 1292876.717
0 1106 6 1292876.717
0 1106 7 1292876.717
0 1107 1 1292876.723
0 1107 2 1292876.723
0 1107 3 1292876.723
0 1107 4 1292876.723
0 1107 5 1292876.723
0 1107 6 1292876.723
0 1107 7 1292876.723
0 1108 1 1292876.732
0 1108 2 1292876.732
0 1108 3 1292876.732
0 1108 4 1292876.732
0 1108 5 1292876.732
0 1108 6 1292876.732
0 1108 7 1292876.732
0 1109 7 1292877.293
0 1110 6 1292877.32
0 1110 7 1292877.32
0 1111 7 1292877.33
0 1112 5 1292877.33
0 1112 7 1292877.33
0 1113 7 1292877.339
0 1114 3 1292877.34
0 1114 7 1292877.34
0 1115 1 1292877.382
0 1115 2 1292877.382
0 1115 3 1292877.382
0 1115 4 1292877.382
0 1115 5 1292877.382
0 1115 6 1292877.382
0 1115 7 1292877.382
0 1116 7 1292877.527
0 1117 6 1292877.527
0 1117 7 1292877.527
0 1118 7 1292877.528
0 1119 5 1292877.528
0 1119 7 1292877.528
0 1120 7 1292877.531
0 1121 3 1292877.531
0 1121 7 1292877.531
0 1122 1 1292877.531
0 1122 2 1292877.531
0 1122 3 1292877.531
0 1122 4 1292877.531
0 1122 5 1292877.531
0 1122 6 1292877.531
0 1122 7 1292877.531
0 1123 1 1292877.531
0 1123 2 1292877.531
0 1123 3 1292877.531
0 1123 4 1292877.531
0 1123 5 1292877.531
0 1123 6 1292877.531
0 1123 7 1292877.531
0 1124 1 1292877.532
0 1124 2 1292877.532
0 1124 3 1292877.532
0 1124 4 1292877.532
0 1124 5 1292877.532
0 1124 6 1292877.532
0 1124 7 1292877.532
0 1126 8 1292877.611
0 1126 9 1292877.611
0 1126 10 1292877.611
0 1126 11 1292877.611
0 1126 12 1292877.611
0 1126 13 1292877.611
0 1126 14 1292877.611
0 1126 15 1292877.611
0 1126 24 1292877.611
0 1126 25 1292877.611
0 1126 26 1292877.611
0 1126 27 1292877.611
0 1126 28 1292877.611
0 1126 29 1292877.611
0 1126 30 1292877.611
0 1126 31 1292877.611
0 1126 40 1292877.611
0 1126 41 1292877.611
0 1126 42 1292877.611
0 1126 43 1292877.611
0 1126 44 1292877.611
0 1126 45 1292877.611
0 1126 46 1292877.611
0 1126 47 1292877.611
0 1126 56 1292877.611
0 1126 57 1292877.611
0 1126 58 1292877.611
0 1126 59 1292877.611
0 1126 60 1292877.611
0 1126 61 1292877.611
0 1126 62 1292877.611
0 1126 63 1292877.611
0 1127 9 1292877.612
0 1127 11 1292877.613
0 1127 13 1292877.613
0 1127 15 1292877.613
0 1127 25 1292877.613
0 1127 27 1292877.613
0 1127 29 1292877.613
0 1127 31 1292877.613
0 1127 41 1292877.613
0 1127 43 1292877.613
0 1127 45 1292877.613
0 1127 47 1292877.613
0 1127 57 1292877.613
0 1127 59 1292877.613
0 1127 61 1292877.613
0 1127 63 1292877.613
0 1128 2 1292877.613
0 1128 4 1292877.613
0 1128 5 1292877.613
0 1129 1 1292877.618
0 1129 2 1292877.618
0 1129 3 1292877.618
0 1129 4 1292877.618
0 1129 5 1292877.618
0 1129 6 1292877.618
0 1129 7 1292877.618
0 1130 9 1292877.619
0 1130 11 1292877.619
0 1130 13 1292877.619
0 1130 15 1292877.619
0 1130 25 1292877.619
0 1130 27 1292877.619
0 1130 29 1292877.619
0 1130 31 1292877.619
0 1130 41 1292877.619
0 1130 43 1292877.619
0 1130 45 1292877.619
0 1130 47 1292877.619
0 1130 57 1292877.619
0 1130 59 1292877.619
0 1130 61 1292877.619
0 1130 63 1292877.619
0 1132 2 1292877.62
0 1132 4 1292877.62
0 1132 5 1292877.62
0 1133 1 1292877.622
0 1133 2 1292877.622
0 1133 3 1292877.622
0 1133 4 1292877.622
0 1133 5 1292877.622
0 1133 6 1292877.622
0 1133 7 1292877.622
0 1134 9 1292877.623
0 1134 11 1292877.623
0 1134 13 1292877.623
0 1134 15 1292877.623
0 1134 25 1292877.623
0 1134 27 1292877.623
0 1134 29 1292877.623
0 1134 31 1292877.623
0 1134 41 1292877.623
0 1134 43 1292877.623
0 1134 45 1292877.623
0 1134 47 1292877.623
0 1134 57 1292877.623
0 1134 59 1292877.623
0 1134 61 1292877.623
0 1134 63 1292877.623
0 1136 2 1292877.625
0 1136 4 1292877.625
0 1136 5 1292877.625
0 1137 1 1292877.626
0 1137 2 1292877.626
0 1137 3 1292877.626
0 1137 4 1292877.626
0 1137 5 1292877.626
0 1137 6 1292877.626
0 1137 7 1292877.626
0 1138 1 1292877.627
0 1138 2 1292877.627
0 1138 3 1292877.627
0 1138 4 1292877.627
0 1138 5 1292877.627
0 1138 6 1292877.627
0 1138 7 1292877.627
0 1139 1 1292877.628
0 1139 2 1292877.628
0 1139 3 1292877.628
0 1139 4 1292877.628
0 1139 5 1292877.628
0 1139 6 1292877.628
0 1139 7 1292877.628
0 1140 1 1292877.628
0 1140 2 1292877.628
0 1140 3 1292877.628
0 1140 4 1292877.628
0 1140 5 1292877.628
0 1140 6 1292877.628
0 1140 7 1292877.628
0 1141 1 1292877.63
0 1141 2 1292877.63
0 1141 3 1292877.63
0 1141 4 1292877.63
0 1141 5 1292877.63
0 1141 6 1292877.63
0 1141 7 1292877.63
0 1142 1 1292877.637
0 1142 2 1292877.637
0 1142 3 1292877.637
0 1142 4 1292877.637
0 1142 5 1292877.637
0 1142 6 1292877.637
0 1142 7 1292877.637
0 1143 1 1292877.651
0 1143 2 1292877.651
0 1143 3 1292877.651
0 1143 4 1292877.651
0 1143 5 1292877.651
0 1143 6 1292877.651
0 1143 7 1292877.651
0 1144 1 1292877.652
0 1144 3 1292877.652
0 1144 5 1292877.652
0 1144 7 1292877.652
0 1145 2 1292877.653
0 1145 3 1292877.653
0 1145 6 1292877.653
0 1145 7 1292877.653
0 1146 4 1292877.654
0 1146 5 1292877.654
0 1146 6 1292877.654
0 1146 7 1292877.654
0 1147 1 1292877.655
0 1147 2 1292877.655
0 1147 3 1292877.655
0 1147 4 1292877.655
0 1147 5 1292877.655
0 1147 6 1292877.655
0 1147 7 1292877.655
0 1148 1 1292877.655
0 1148 2 1292877.655
0 1148 3 1292877.655
0 1148 4 1292877.655
0 1148 5 1292877.655
0 1148 6 1292877.655
0 1148 7 1292877.655
0 1149 1 1292877.656
0 1149 2 1292877.656
0 1149 3 1292877.656
0 1149 4 1292877.656
0 1149 5 1292877.656
0 1149 6 1292877.656
0 1149 7 1292877.656
0 1150 1 1292877.674
0 1150 2 1292877.674
0 1150 3 1292877.674
0 1150 4 1292877.674
0 1150 5 1292877.674
0 1150 6 1292877.674
0 1150 7 1292877.674
0 1151 1 1292877.942
0 1151 2 1292877.942
0 1151 3 1292877.942
0 1151 4 1292877.942
0 1151 5 1292877.942
0 1151 6 1292877.942
0 1151 7 1292877.942
0 1152 1 1292877.949
0 1152 2 1292877.949
0 1152 3 1292877.949
0 1152 4 1292877.949
0 1152 5 1292877.949
0 1152 6 1292877.949
0 1152 7 1292877.949
0 1153 1 1292877.958
0 1153 2 1292877.958
0 1153 3 1292877.958
0 1153 4 1292877.958
0 1153 5 1292877.958
0 1153 6 1292877.958
0 1153 7 1292877.958
0 1154 7 1292878.562
0 1155 6 1292878.562
0 1155 7 1292878.562
0 1156 7 1292878.571
0 1157 5 1292878.572
0 1157 7 1292878.572
0 1158 7 1292878.58
0 1159 3 1292878.581
0 1159 7 1292878.581
0 1160 1 1292878.594
0 1160 2 1292878.594
0 1160 3 1292878.594
0 1160 4 1292878.594
0 1160 5 1292878.594
0 1160 6 1292878.594
0 1160 7 1292878.594
0 1161 1 1292878.594
0 1161 3 1292878.594
0 1161 5 1292878.594
0 1161 7 1292878.594
0 1162 2 1292878.595
0 1162 3 1292878.595
0 1162 6 1292878.595
0 1162 7 1292878.595
0 1163 4 1292878.596
0 1163 5 1292878.596
0 1163 6 1292878.596
0 1163 7 1292878.596
0 1164 1 1292878.596
0 1164 2 1292878.596
0 1164 3 1292878.596
0 1164 4 1292878.596
0 1164 5 1292878.596
0 1164 6 1292878.596
0 1164 7 1292878.596
0 1165 1 1292878.596
0 1165 2 1292878.596
0 1165 3 1292878.596
0 1165 4 1292878.596
0 1165 5 1292878.596
0 1165 6 1292878.596
0 1165 7 1292878.596
0 1166 1 1292878.597
0 1166 2 1292878.597
0 1166 3 1292878.597
0 1166 4 1292878.597
0 1166 5 1292878.597
0 1166 6 1292878.597
0 1166 7 1292878.597
0 1167 1 1292878.614
0 1167 2 1292878.614
0 1167 3 1292878.614
0 1167 4 1292878.614
0 1167 5 1292878.614
0 1167 6 1292878.614
0 1167 7 1292878.614
0 1168 7 1292878.763
0 1169 6 1292878.763
0 1169 7 1292878.763
0 1170 7 1292878.764
0 1171 5 1292878.764
0 1171 7 1292878.764
0 1172 7 1292878.766
0 1173 3 1292878.766
0 1173 7 1292878.766
0 1174 8 1292878.77
0 1174 9 1292878.77
0 1174 10 1292878.77
0 1174 11 1292878.77
0 1174 12 1292878.77
0 1174 13 1292878.77
0 1174 14 1292878.77
0 1174 15 1292878.77
0 1174 24 1292878.77
0 1174 25 1292878.77
0 1174 26 1292878.77
0 1174 27 1292878.77
0 1174 28 1292878.77
0 1174 29 1292878.77
0 1174 30 1292878.77
0 1174 31 1292878.77
0 1174 40 1292878.77
0 1174 41 1292878.77
0 1174 42 1292878.77
0 1174 43 1292878.77
0 1174 44 1292878.77
0 1174 45 1292878.77
0 1174 46 1292878.77
0 1174 47 1292878.77
0 1174 56 1292878.77
0 1174 57 1292878.77
0 1174 58 1292878.77
0 1174 59 1292878.77
0 1174 60 1292878.77
0 1174 61 1292878.77
0 1174 62 1292878.77
0 1174 63 1292878.77
0 1175 9 1292878.771
0 1175 11 1292878.771
0 1175 13 1292878.771
0 1175 15 1292878.771
0 1175 25 1292878.771
0 1175 27 1292878.771
0 1175 29 1292878.771
0 1175 31 1292878.771
0 1175 41 1292878.771
0 1175 43 1292878.771
0 1175 45 1292878.771
0 1175 47 1292878.771
0 1175 57 1292878.771
0 1175 59 1292878.771
0 1175 61 1292878.771
0 1175 63 1292878.771
0 1176 2 1292878.772
0 1176 4 1292878.772
0 1176 5 1292878.772
0 1177 1 1292878.775
0 1177 2 1292878.775
0 1177 3 1292878.775
0 1177 4 1292878.775
0 1177 5 1292878.775
0 1177 6 1292878.775
0 1177 7 1292878.775
0 1178 9 1292878.777
0 1178 11 1292878.777
0 1178 13 1292878.777
0 1178 15 1292878.777
0 1178 25 1292878.777
0 1178 27 1292878.777
0 1178 29 1292878.777
0 1178 31 1292878.777
0 1178 41 1292878.777
0 1178 43 1292878.777
0 1178 45 1292878.777
0 1178 47 1292878.777
0 1178 57 1292878.777
0 1178 59 1292878.777
0 1178 61 1292878.777
0 1178 63 1292878.777
0 1180 2 1292878.778
0 1180 4 1292878.778
0 1180 5 1292878.778
0 1181 1 1292878.779
0 1181 2 1292878.779
0 1181 3 1292878.779
0 1181 4 1292878.779
0 1181 5 1292878.779
0 1181 6 1292878.779
0 1181 7 1292878.779
0 1182 9 1292878.78
0 1182 11 1292878.781
0 1182 13 1292878.781
0 1182 15 1292878.781
0 1182 25 1292878.781
0 1182 27 1292878.781
0 1182 29 1292878.781
0 1182 31 1292878.781
0 1182 41 1292878.781
0 1182 43 1292878.781
0 1182 45 1292878.781
0 1182 47 1292878.781
0 1182 57 1292878.781
0 1182 59 1292878.781
0 1182 61 1292878.781
0 1182 63 1292878.781
0 1184 2 1292878.782
0 1184 4 1292878.782
0 1184 5 1292878.782
0 1185 1 1292878.783
0 1185 2 1292878.783
0 1185 3 1292878.783
0 1185 4 1292878.783
0 1185 5 1292878.783
0 1185 6 1292878.783
0 1185 7 1292878.783
0 1186 1 1292878.783
0 1186 2 1292878.783
0 1186 3 1292878.783
0 1186 4 1292878.783
0 1186 5 1292878.783
0 1186 6 1292878.783
0 1186 7 1292878.783
0 1187 1 1292878.784
0 1187 2 1292878.784
0 1187 3 1292878.784
0 1187 4 1292878.784
0 1187 5 1292878.784
0 1187 6 1292878.784
0 1187 7 1292878.784
0 1188 1 1292878.784
0 1188 2 1292878.784
0 1188 3 1292878.784
0 1188 4 1292878.784
0 1188 5 1292878.784
0 1188 6 1292878.784
0 1188 7 1292878.784
0 1190 8 1292878.86
0 1190 9 1292878.86
0 1190 10 1292878.86
0 1190 11 1292878.86
0 1190 12 1292878.86
0 1190 13 1292878.86
0 1190 14 1292878.86
0 1190 15 1292878.86
0 1190 24 1292878.86
0 1190 25 1292878.86
0 1190 26 1292878.86
0 1190 27 1292878.86
0 1190 28 1292878.86
0 1190 29 1292878.86
0 1190 30 1292878.86
0 1190 31 1292878.86
0 1190 40 1292878.86
0 1190 41 1292878.86
0 1190 42 1292878.86
0 1190 43 1292878.86
0 1190 44 1292878.86
0 1190 45 1292878.86
0 1190 46 1292878.86
0 1190 47 1292878.86
0 1190 56 1292878.86
0 1190 57 1292878.86
0 1190 58 1292878.86
0 1190 59 1292878.86
0 1190 60 1292878.86
0 1190 61 1292878.86
0 1190 62 1292878.86
0 1190 63 1292878.86
0 1191 9 1292878.861
0 1191 11 1292878.861
0 1191 13 1292878.861
0 1191 15 1292878.861
0 1191 25 1292878.861
0 1191 27 1292878.861
0 1191 29 1292878.861
0 1191 31 1292878.861
0 1191 41 1292878.861
0 1191 43 1292878.861
0 1191 45 1292878.861
0 1191 47 1292878.861
0 1191 57 1292878.861
0 1191 59 1292878.861
0 1191 61 1292878.861
0 1191 63 1292878.861
0 1192 2 1292878.862
0 1192 4 1292878.862
0 1192 5 1292878.862
0 1193 1 1292878.864
0 1193 2 1292878.864
0 1193 3 1292878.864
0 1193 4 1292878.864
0 1193 5 1292878.864
0 1193 6 1292878.864
0 1193 7 1292878.864
0 1194 9 1292878.865
0 1194 11 1292878.865
0 1194 13 1292878.865
0 1194 15 1292878.865
0 1194 25 1292878.865
0 1194 27 1292878.865
0 1194 29 1292878.865
0 1194 31 1292878.865
0 1194 41 1292878.865
0 1194 43 1292878.865
0 1194 45 1292878.865
0 1194 47 1292878.865
0 1194 57 1292878.865
0 1194 59 1292878.865
0 1194 61 1292878.865
0 1194 63 1292878.865
0 1196 2 1292878.867
0 1196 4 1292878.867
0 1196 5 1292878.867
0 1197 1 1292878.868
0 1197 2 1292878.868
0 1197 3 1292878.868
0 1197 4 1292878.868
0 1197 5 1292878.868
0 1197 6 1292878.868
0 1197 7 1292878.868
0 1198 9 1292878.87
0 1198 11 1292878.87
0 1198 13 1292878.87
0 1198 15 1292878.87
0 1198 25 1292878.87
0 1198 27 1292878.87
0 1198 29 1292878.87
0 1198 31 1292878.87
0 1198 41 1292878.87
0 1198 43 1292878.87
0 1198 45 1292878.87
0 1198 47 1292878.87
0 1198 57 1292878.87
0 1198 59 1292878.87
0 1198 61 1292878.87
0 1198 63 1292878.87
0 1200 2 1292878.871
0 1200 4 1292878.871
0 1200 5 1292878.871
0 1201 1 1292878.872
0 1201 2 1292878.872
0 1201 3 1292878.872
0 1201 4 1292878.872
0 1201 5 1292878.872
0 1201 6 1292878.872
0 1201 7 1292878.872
0 1202 1 1292878.873
0 1202 2 1292878.873
0 1202 3 1292878.873
0 1202 4 1292878.873
0 1202 5 1292878.873
0 1202 6 1292878.873
0 1202 7 1292878.873
0 1203 1 1292878.874
0 1203 2 1292878.874
0 1203 3 1292878.874
0 1203 4 1292878.874
0 1203 5 1292878.874
0 1203 6 1292878.874
0 1203 7 1292878.874
0 1204 1 1292878.875
0 1204 2 1292878.875
0 1204 3 1292878.875
0 1204 4 1292878.875
0 1204 5 1292878.875
0 1204 6 1292878.875
0 1204 7 1292878.875
0 1205 1 1292878.877
0 1205 2 1292878.877
0 1205 3 1292878.877
0 1205 4 1292878.877
0 1205 5 1292878.877
0 1205 6 1292878.877
0 1205 7 1292878.877
0 1206 1 1292878.884
0 1206 2 1292878.884
0 1206 3 1292878.884
0 1206 4 1292878.884
0 1206 5 1292878.884
0 1206 6 1292878.884
0 1206 7 1292878.884
0 1207 1 1292878.896
0 1207 2 1292878.896
0 1207 3 1292878.896
0 1207 4 1292878.896
0 1207 5 1292878.896
0 1207 6 1292878.896
0 1207 7 1292878.896
0 1208 1 1292878.897
0 1208 3 1292878.897
0 1208 5 1292878.897
0 1208 7 1292878.897
0 1209 2 1292878.899
0 1209 3 1292878.899
0 1209 6 1292878.899
0 1209 7 1292878.899
0 1210 4 1292878.901
0 1210 5 1292878.901
0 1210 6 1292878.901
0 1210 7 1292878.901
0 1211 1 1292878.901
0 1211 2 1292878.901
0 1211 3 1292878.901
0 1211 4 1292878.901
0 1211 5 1292878.901
0 1211 6 1292878.901
0 1211 7 1292878.901
0 1212 1 1292878.902
0 1212 2 1292878.902
0 1212 3 1292878.902
0 1212 4 1292878.902
0 1212 5 1292878.902
0 1212 6 1292878.902
